student_id,question_id,topic,difficulty,response_time_sec,attempts,is_correct,hint_used,click_count,session_time_sec,time_between_actions,error_type,label_memory,label_attention,label_number_sense,label_processing_speed
S030,Q010,Addition,Medium,20.0,4,false,false,8,243.8,1.6,careless,Medium,Medium,Medium,Moderate
S030,Q011,Subtraction,Medium,9.6,2,true,false,6,263.5,1.4,none,Medium,Medium,Medium,Moderate
S030,Q012,Number Comparison,Medium,13.5,1,true,false,2,284.9,4.4,none,Medium,Medium,Medium,Moderate
S030,Q013,Addition,Hard,24.2,1,false,true,11,300,2.4,conceptual,Medium,Medium,Medium,Moderate
S030,Q014,Subtraction,Hard,23.6,1,true,false,5,300,4.2,none,Medium,Medium,Medium,Moderate
S030,Q015,Number Comparison,Hard,16.9,1,true,false,2,300,5.7,none,Medium,Medium,Medium,Moderate
S030,Q016,Counting,Medium,14.0,2,false,true,12,300,1.6,conceptual,Medium,Medium,Medium,Moderate
S030,Q017,Addition,Hard,20.6,1,true,true,8,300,2.2,none,Medium,Medium,Medium,Moderate
S030,Q018,Subtraction,Hard,22.3,4,false,false,10,300,1.4,careless,Medium,Medium,Medium,Moderate
S031,Q001,Counting,Easy,3.0,1,true,false,6,26.1,0.4,none,Medium,Medium,High,Moderate
S031,Q002,Addition,Easy,4.4,1,true,false,2,39.0,1.5,none,Medium,Medium,High,Moderate
S031,Q003,Number Comparison,Easy,10.4,2,false,false,4,57.5,2.1,careless,Medium,Medium,High,Moderate
S031,Q004,Subtraction,Easy,12.3,1,true,false,4,73.6,2.2,none,Medium,Medium,High,Moderate
S031,Q005,Counting,Easy,2.8,1,true,false,3,83.1,0.6,none,Medium,Medium,High,Moderate
S031,Q006,Addition,Medium,11.3,1,true,false,5,100.6,1.8,none,Medium,Medium,High,Moderate
S031,Q008,Number Comparison,Medium,27.8,2,true,false,9,132.2,2.4,none,Medium,Medium,High,Moderate
S031,Q009,Counting,Medium,18.3,2,false,false,4,157.2,2.8,careless,Medium,Medium,High,Moderate
S031,Q010,Addition,Medium,15.8,1,false,false,5,179.1,2.2,conceptual,Medium,Medium,High,Moderate
S031,Q011,Subtraction,Medium,18.9,1,true,true,9,210.7,1.7,none,Medium,Medium,High,Moderate
S031,Q012,Number Comparison,Medium,13.7,1,true,false,4,232.1,3.1,none,Medium,Medium,High,Moderate
S031,Q013,Addition,Hard,30.1,4,false,false,8,269.1,2.5,unknown,Medium,Medium,High,Moderate
S031,Q014,Subtraction,Hard,24.9,2,true,false,10,300,2.0,none,Medium,Medium,High,Moderate
S031,Q015,Number Comparison,Hard,25.7,1,true,false,9,300,3.2,none,Medium,Medium,High,Moderate
S031,Q016,Counting,Medium,13.4,1,true,false,3,300,3.6,none,Medium,Medium,High,Moderate
S031,Q017,Addition,Hard,26.5,5,false,true,12,300,2.1,calculation,Medium,Medium,High,Moderate
S031,Q018,Subtraction,Hard,25.5,1,false,false,5,300,5.0,unknown,Medium,Medium,High,Moderate
S031,Q019,Number Comparison,Hard,21.5,2,false,false,5,300,2.8,calculation,Medium,Medium,High,Moderate
S031,Q020,Counting,Hard,24.0,2,true,true,9,300,2.7,none,Medium,Medium,High,Moderate
S032,Q001,Counting,Easy,6.9,2,false,false,3,43.4,1.7,conceptual,Medium,Medium,Low,Fast
S032,Q002,Addition,Easy,14.0,5,false,false,9,65.2,0.8,calculation,Medium,Medium,Low,Fast
S032,Q003,Number Comparison,Easy,5.1,4,false,false,7,77.4,0.4,conceptual,Medium,Medium,Low,Fast
S032,Q004,Subtraction,Easy,2.8,1,true,false,1,85.3,0.9,none,Medium,Medium,Low,Fast
S032,Q005,Counting,Easy,4.0,4,false,false,7,98.5,0.4,calculation,Medium,Medium,Low,Fast
S032,Q006,Addition,Medium,15.9,1,false,false,1,122.1,7.6,careless,Medium,Medium,Low,Fast
S032,Q007,Subtraction,Medium,17.1,2,false,true,9,155.2,1.5,unknown,Medium,Medium,Low,Fast
S032,Q008,Number Comparison,Medium,12.6,1,true,false,5,178.2,1.6,none,Medium,Medium,Low,Fast
S032,Q009,Counting,Medium,15.2,1,true,true,5,205.8,2.7,none,Medium,Medium,Low,Fast
S032,Q010,Addition,Medium,15.7,1,true,false,4,230.2,3.3,none,Medium,Medium,Low,Fast
S032,Q011,Subtraction,Medium,18.0,1,false,false,4,256.6,3.8,careless,Medium,Medium,Low,Fast
S032,Q012,Number Comparison,Medium,15.6,2,false,false,6,278.8,1.8,conceptual,Medium,Medium,Low,Fast
S032,Q013,Addition,Hard,22.3,3,false,true,12,300,1.1,calculation,Medium,Medium,Low,Fast
S032,Q014,Subtraction,Hard,22.1,1,false,true,7,300,2.3,conceptual,Medium,Medium,Low,Fast
S032,Q015,Number Comparison,Hard,19.6,2,false,false,8,300,1.5,conceptual,Medium,Medium,Low,Fast
S032,Q016,Counting,Medium,7.8,1,true,false,6,300,1.1,none,Medium,Medium,Low,Fast
S032,Q017,Addition,Hard,4.7,1,false,false,2,300,0.5,careless,Medium,Medium,Low,Fast
S033,Q001,Counting,Easy,11.7,1,true,false,6,41.7,1.0,none,High,Medium,Medium,Slow
S033,Q002,Addition,Easy,11.7,5,false,true,9,66.9,0.8,calculation,High,Medium,Medium,Slow
S033,Q003,Number Comparison,Easy,13.4,1,false,false,3,88.8,3.7,unknown,High,Medium,Medium,Slow
S033,Q004,Subtraction,Easy,18.4,4,false,false,7,111.8,1.7,calculation,High,Medium,Medium,Slow
S033,Q005,Counting,Easy,16.5,5,false,false,12,135.4,1.4,calculation,High,Medium,Medium,Slow
S033,Q006,Addition,Medium,20.5,1,true,false,3,160.7,5.5,none,High,Medium,Medium,Slow
S033,Q007,Subtraction,Medium,20.9,1,true,false,4,191.3,4.6,none,High,Medium,Medium,Slow
S033,Q008,Number Comparison,Medium,22.7,1,true,false,4,223.8,4.8,none,High,Medium,Medium,Slow
S033,Q009,Counting,Medium,18.6,1,true,false,3,247.6,4.3,none,High,Medium,Medium,Slow
S033,Q010,Addition,Medium,21.6,1,true,false,1,276.9,7.8,none,High,Medium,Medium,Slow
S033,Q011,Subtraction,Medium,22.6,2,false,false,5,300,3.7,calculation,High,Medium,Medium,Slow
S033,Q012,Number Comparison,Medium,6.7,4,false,true,6,300,0.4,careless,High,Medium,Medium,Slow
S033,Q013,Addition,Hard,31.4,2,false,false,4,300,5.1,conceptual,High,Medium,Medium,Slow
S033,Q014,Subtraction,Hard,30.0,1,true,false,4,300,6.3,none,High,Medium,Medium,Slow
S033,Q015,Number Comparison,Hard,32.6,1,false,true,8,300,3.8,unknown,High,Medium,Medium,Slow
S033,Q016,Counting,Medium,23.5,5,false,true,12,300,1.7,conceptual,High,Medium,Medium,Slow
S033,Q017,Addition,Hard,30.1,1,true,true,5,300,5.4,none,High,Medium,Medium,Slow
S033,Q018,Subtraction,Hard,31.7,2,false,false,5,300,3.9,calculation,High,Medium,Medium,Slow
S033,Q019,Number Comparison,Hard,38.5,1,true,false,5,300,6.3,none,High,Medium,Medium,Slow
S033,Q020,Counting,Hard,4.5,3,false,false,5,300,0.9,careless,High,Medium,Medium,Slow
S034,Q001,Counting,Easy,22.7,2,false,false,5,65.1,3.5,unknown,Low,Medium,Medium,Slow
S034,Q002,Addition,Easy,20.5,2,true,false,4,93.6,3.3,none,Low,Medium,Medium,Slow
S034,Q003,Number Comparison,Easy,24.0,1,false,true,8,130.3,2.1,conceptual,Low,Medium,Medium,Slow
S034,Q004,Subtraction,Easy,19.8,4,false,true,10,166.5,1.9,conceptual,Low,Medium,Medium,Slow
S034,Q005,Counting,Easy,29.5,1,true,false,5,203.7,5.6,none,Low,Medium,Medium,Slow
S034,Q006,Addition,Medium,33.9,2,false,false,5,245.7,4.8,calculation,Low,Medium,Medium,Slow
S034,Q007,Subtraction,Medium,29.6,1,false,true,9,289.4,3.6,calculation,Low,Medium,Medium,Slow
S034,Q008,Number Comparison,Medium,37.0,5,false,false,14,300,2.2,conceptual,Low,Medium,Medium,Slow
S034,Q009,Counting,Medium,30.0,1,false,false,2,300,7.8,calculation,Low,Medium,Medium,Slow
S034,Q010,Addition,Medium,28.6,2,false,true,9,300,2.3,calculation,Low,Medium,Medium,Slow
S034,Q011,Subtraction,Medium,26.4,1,true,false,2,300,7.8,none,Low,Medium,Medium,Slow
S034,Q012,Number Comparison,Medium,28.5,2,false,false,6,300,3.2,conceptual,Low,Medium,Medium,Slow
S034,Q013,Addition,Hard,39.2,3,false,false,9,300,3.3,calculation,Low,Medium,Medium,Slow
S034,Q014,Subtraction,Hard,37.3,4,false,true,10,300,2.9,unknown,Low,Medium,Medium,Slow
S034,Q015,Number Comparison,Hard,48.0,1,true,false,7,300,6.0,none,Low,Medium,Medium,Slow
S034,Q016,Counting,Medium,26.5,2,false,false,9,300,2.2,calculation,Low,Medium,Medium,Slow
S034,Q017,Addition,Hard,40.5,2,false,true,10,300,3.4,calculation,Low,Medium,Medium,Slow
S035,Q001,Counting,Easy,4.5,1,true,false,3,44.2,0.9,none,Medium,High,Medium,Fast
S035,Q002,Addition,Easy,8.3,2,false,true,8,65.9,0.4,conceptual,Medium,High,Medium,Fast
S035,Q003,Number Comparison,Easy,7.2,1,true,false,1,78.4,4.4,none,Medium,High,Medium,Fast
S035,Q004,Subtraction,Easy,27.8,1,true,false,4,115.9,5.3,none,Medium,High,Medium,Fast
S035,Q005,Counting,Easy,5.8,1,false,false,2,126.3,1.2,unknown,Medium,High,Medium,Fast
S035,Q006,Addition,Medium,18.2,2,false,false,8,150.6,1.5,unknown,Medium,High,Medium,Fast
S035,Q007,Subtraction,Medium,21.1,3,false,false,12,175.4,1.7,conceptual,Medium,High,Medium,Fast
S035,Q008,Number Comparison,Medium,14.9,1,true,false,4,202.3,3.0,none,Medium,High,Medium,Fast
S035,Q009,Counting,Medium,13.1,1,true,true,3,230.7,2.6,none,Medium,High,Medium,Fast
S035,Q010,Addition,Medium,12.7,1,true,false,6,249.6,2.2,none,Medium,High,Medium,Fast
S035,Q011,Subtraction,Medium,16.5,1,false,false,8,278.0,1.7,unknown,Medium,High,Medium,Fast
S035,Q012,Number Comparison,Medium,17.4,1,false,false,3,299.9,4.3,conceptual,Medium,High,Medium,Fast
S035,Q013,Addition,Hard,19.1,2,true,true,7,300,2.3,none,Medium,High,Medium,Fast
S035,Q014,Subtraction,Hard,26.2,3,false,true,14,300,1.5,calculation,Medium,High,Medium,Fast
S035,Q015,Number Comparison,Hard,19.8,2,false,false,7,300,2.3,calculation,Medium,High,Medium,Fast
S035,Q016,Counting,Medium,12.0,2,false,false,5,300,2.0,conceptual,Medium,High,Medium,Fast
S035,Q017,Addition,Hard,22.2,1,true,false,3,300,5.6,none,Medium,High,Medium,Fast
S035,Q018,Subtraction,Hard,27.2,1,false,true,7,300,3.1,careless,Medium,High,Medium,Fast
S035,Q019,Number Comparison,Hard,17.9,1,false,false,4,300,3.3,conceptual,Medium,High,Medium,Fast
S035,Q020,Counting,Hard,4.0,1,false,false,3,300,1.0,careless,Medium,High,Medium,Fast
S036,Q001,Counting,Easy,12.9,3,true,false,7,35.7,1.1,none,Low,Medium,Medium,Moderate
S036,Q002,Addition,Easy,11.5,1,false,false,2,53.4,3.9,unknown,Low,Medium,Medium,Moderate
S036,Q003,Number Comparison,Easy,11.3,2,false,false,3,70.2,2.4,conceptual,Low,Medium,Medium,Moderate
S036,Q004,Subtraction,Easy,13.9,1,false,false,3,92.5,4.1,conceptual,Low,Medium,Medium,Moderate
S036,Q005,Counting,Easy,7.7,1,true,false,1,111.3,3.4,none,Low,Medium,Medium,Moderate
S036,Q006,Addition,Medium,16.2,3,false,false,8,134.8,1.9,calculation,Low,Medium,Medium,Moderate
S036,Q007,Subtraction,Medium,20.3,1,true,true,7,165.0,2.6,none,Low,Medium,Medium,Moderate
S036,Q008,Number Comparison,Medium,18.1,2,true,false,3,192.5,4.1,none,Low,Medium,Medium,Moderate
S036,Q009,Counting,Medium,17.7,1,true,false,7,214.6,2.0,none,Low,Medium,Medium,Moderate
S036,Q010,Addition,Medium,16.9,2,false,false,9,237.3,1.2,careless,Low,Medium,Medium,Moderate
S036,Q011,Subtraction,Medium,18.7,3,false,false,6,265.1,1.9,conceptual,Low,Medium,Medium,Moderate
S036,Q012,Number Comparison,Medium,26.0,5,false,false,15,297.5,1.8,conceptual,Low,Medium,Medium,Moderate
S036,Q013,Addition,Hard,6.6,1,true,false,2,300,0.9,none,Low,Medium,Medium,Moderate
S036,Q014,Subtraction,Hard,28.3,1,true,false,6,300,4.4,none,Low,Medium,Medium,Moderate
S036,Q015,Number Comparison,Hard,34.7,2,false,true,10,300,2.8,unknown,Low,Medium,Medium,Moderate
S036,Q016,Counting,Medium,14.9,2,true,false,6,300,2.2,none,Low,Medium,Medium,Moderate
S037,Q001,Counting,Easy,6.1,1,true,false,2,44.5,1.6,none,High,High,Medium,Moderate
S037,Q002,Addition,Easy,7.8,2,true,false,4,56.9,1.0,none,High,High,Medium,Moderate
S037,Q003,Number Comparison,Easy,9.0,1,true,false,3,71.6,2.1,none,High,High,Medium,Moderate
S037,Q004,Subtraction,Easy,9.7,1,true,false,4,90.9,1.0,none,High,High,Medium,Moderate
S037,Q005,Counting,Easy,9.9,2,false,false,5,106.7,1.3,conceptual,High,High,Medium,Moderate
S037,Q006,Addition,Medium,22.3,2,false,true,8,143.5,2.6,calculation,High,High,Medium,Moderate
S037,Q007,Subtraction,Medium,21.9,1,true,false,5,173.5,3.3,none,High,High,Medium,Moderate
S037,Q008,Number Comparison,Medium,6.8,1,true,false,3,186.6,2.3,none,High,High,Medium,Moderate
S037,Q009,Counting,Medium,14.9,1,true,false,3,205.8,3.2,none,High,High,Medium,Moderate
S037,Q010,Addition,Medium,17.6,1,true,false,3,235.3,4.5,none,High,High,Medium,Moderate
S037,Q011,Subtraction,Medium,23.5,3,false,false,10,266.6,1.5,calculation,High,High,Medium,Moderate
S037,Q012,Number Comparison,Medium,15.4,1,true,false,4,292.9,2.5,none,High,High,Medium,Moderate
S037,Q013,Addition,Hard,29.6,3,false,true,9,300,2.5,conceptual,High,High,Medium,Moderate
S037,Q014,Subtraction,Hard,34.4,5,false,true,14,300,1.3,unknown,High,High,Medium,Moderate
S037,Q015,Number Comparison,Hard,27.1,1,false,false,4,300,5.5,calculation,High,High,Medium,Moderate
S037,Q016,Counting,Medium,15.6,1,true,false,6,300,2.6,none,High,High,Medium,Moderate
S037,Q017,Addition,Hard,22.2,1,true,false,3,300,6.0,none,High,High,Medium,Moderate
S038,Q001,Counting,Easy,13.0,2,false,false,3,46.4,2.7,unknown,Medium,High,Medium,Moderate
S038,Q002,Addition,Easy,8.5,5,false,true,10,71.8,0.6,unknown,Medium,High,Medium,Moderate
S038,Q003,Number Comparison,Easy,14.7,1,true,false,5,92.0,2.5,none,Medium,High,Medium,Moderate
S038,Q004,Subtraction,Easy,6.9,1,true,false,3,103.3,2.2,none,Medium,High,Medium,Moderate
S038,Q005,Counting,Easy,13.8,1,false,false,2,123.4,4.3,conceptual,Medium,High,Medium,Moderate
S038,Q006,Addition,Medium,20.1,3,true,false,8,152.1,2.5,none,Medium,High,Medium,Moderate
S038,Q007,Subtraction,Medium,22.9,1,true,false,3,183.2,5.5,none,Medium,High,Medium,Moderate
S038,Q008,Number Comparison,Medium,18.6,1,true,false,3,208.7,4.9,none,Medium,High,Medium,Moderate
S038,Q009,Counting,Medium,15.2,2,true,false,3,230.7,3.1,none,Medium,High,Medium,Moderate
S038,Q010,Addition,Medium,14.4,1,true,false,5,250.3,2.3,none,Medium,High,Medium,Moderate
S038,Q011,Subtraction,Medium,17.2,2,false,false,5,271.4,1.7,careless,Medium,High,Medium,Moderate
S038,Q012,Number Comparison,Medium,14.4,2,true,false,8,292.5,0.9,none,Medium,High,Medium,Moderate
S038,Q013,Addition,Hard,26.9,2,true,true,10,300,2.1,none,Medium,High,Medium,Moderate
S038,Q014,Subtraction,Hard,24.1,2,true,false,8,300,2.8,none,Medium,High,Medium,Moderate
S038,Q015,Number Comparison,Hard,28.9,2,true,false,9,300,2.5,none,Medium,High,Medium,Moderate
S038,Q016,Counting,Medium,12.2,1,true,false,6,300,2.0,none,Medium,High,Medium,Moderate
S038,Q017,Addition,Hard,27.0,1,true,false,2,300,7.8,none,Medium,High,Medium,Moderate
S038,Q018,Subtraction,Hard,31.6,1,false,false,3,300,7.8,calculation,Medium,High,Medium,Moderate
S038,Q019,Number Comparison,Hard,26.9,2,false,true,8,300,2.6,conceptual,Medium,High,Medium,Moderate
S038,Q020,Counting,Hard,21.6,1,false,false,4,300,4.5,conceptual,Medium,High,Medium,Moderate
S039,Q001,Counting,Easy,13.2,1,true,false,2,53.0,4.8,none,Low,Medium,Medium,Slow
S039,Q002,Addition,Easy,17.6,3,false,true,7,85.2,1.2,calculation,Low,Medium,Medium,Slow
S039,Q003,Number Comparison,Easy,10.3,2,true,false,4,104.2,1.2,none,Low,Medium,Medium,Slow
S039,Q004,Subtraction,Easy,18.1,1,true,false,1,132.6,7.8,none,Low,Medium,Medium,Slow
S039,Q005,Counting,Easy,9.8,2,true,false,5,153.4,1.2,none,Low,Medium,Medium,Slow
S039,Q006,Addition,Medium,19.6,3,false,false,7,181.8,2.7,unknown,Low,Medium,Medium,Slow
S039,Q007,Subtraction,Medium,19.5,1,true,false,5,210.8,2.5,none,Low,Medium,Medium,Slow
S039,Q008,Number Comparison,Medium,23.1,3,false,false,12,244.3,1.7,conceptual,Low,Medium,Medium,Slow
S039,Q009,Counting,Medium,19.2,2,true,false,7,270.0,2.4,none,Low,Medium,Medium,Slow
S039,Q010,Addition,Medium,28.5,2,false,true,7,300,3.1,calculation,Low,Medium,Medium,Slow
S039,Q011,Subtraction,Medium,23.4,1,true,true,4,300,4.8,none,Low,Medium,Medium,Slow
S039,Q012,Number Comparison,Medium,22.7,3,false,false,9,300,2.8,unknown,Low,Medium,Medium,Slow
S039,Q014,Subtraction,Hard,33.5,1,true,false,4,300,6.2,none,Low,Medium,Medium,Slow
S039,Q015,Number Comparison,Hard,31.1,1,true,true,8,300,3.8,none,Low,Medium,Medium,Slow
S039,Q016,Counting,Medium,17.4,1,false,false,5,300,3.0,unknown,Low,Medium,Medium,Slow
S039,Q017,Addition,Hard,29.9,2,false,false,6,300,4.3,calculation,Low,Medium,Medium,Slow
S039,Q018,Subtraction,Hard,29.1,1,false,true,8,300,2.5,unknown,Low,Medium,Medium,Slow
S039,Q019,Number Comparison,Hard,35.3,1,false,true,6,300,4.9,unknown,Low,Medium,Medium,Slow
S039,Q020,Counting,Hard,22.1,2,true,false,6,300,2.8,none,Low,Medium,Medium,Slow
S040,Q001,Counting,Easy,6.7,1,true,false,4,42.0,1.6,none,High,Medium,High,Moderate
S040,Q002,Addition,Easy,11.7,1,true,false,2,58.2,4.1,none,High,Medium,High,Moderate
S040,Q003,Number Comparison,Easy,7.7,1,true,false,1,73.4,4.5,none,High,Medium,High,Moderate
S040,Q004,Subtraction,Easy,8.6,1,true,false,4,88.8,2.3,none,High,Medium,High,Moderate
S040,Q005,Counting,Easy,5.0,1,true,false,1,100.5,2.6,none,High,Medium,High,Moderate
S040,Q006,Addition,Medium,13.3,1,true,false,2,120.8,3.9,none,High,Medium,High,Moderate
S040,Q007,Subtraction,Medium,10.3,1,true,false,3,137.5,2.7,none,High,Medium,High,Moderate
S040,Q008,Number Comparison,Medium,14.6,1,true,false,2,158.8,5.1,none,High,Medium,High,Moderate
S040,Q009,Counting,Medium,14.1,1,true,false,5,181.2,1.6,none,High,Medium,High,Moderate
S040,Q010,Addition,Medium,14.5,1,true,false,4,203.1,3.1,none,High,Medium,High,Moderate
S040,Q011,Subtraction,Medium,21.6,2,false,true,6,234.7,2.7,unknown,High,Medium,High,Moderate
S040,Q012,Number Comparison,Medium,18.0,1,true,false,2,256.7,6.1,none,High,Medium,High,Moderate
S040,Q013,Addition,Hard,27.7,1,false,false,5,290.2,5.4,conceptual,High,Medium,High,Moderate
S040,Q014,Subtraction,Hard,22.6,1,true,false,5,300,3.5,none,High,Medium,High,Moderate
S040,Q015,Number Comparison,Hard,17.7,1,true,false,4,300,3.8,none,High,Medium,High,Moderate
S040,Q016,Counting,Medium,12.4,2,true,false,4,300,2.4,none,High,Medium,High,Moderate
S040,Q017,Addition,Hard,26.6,1,true,false,3,300,6.2,none,High,Medium,High,Moderate
S040,Q018,Subtraction,Hard,28.0,2,false,false,7,300,3.5,unknown,High,Medium,High,Moderate
S040,Q019,Number Comparison,Hard,25.2,1,true,false,5,300,4.0,none,High,Medium,High,Moderate
S040,Q020,Counting,Hard,25.4,3,false,false,5,300,3.1,careless,High,Medium,High,Moderate
S041,Q001,Counting,Easy,9.8,1,true,false,2,37.9,2.6,none,Medium,Medium,Medium,Moderate
S041,Q002,Addition,Easy,13.0,2,true,false,5,60.5,2.1,none,Medium,Medium,Medium,Moderate
S041,Q003,Number Comparison,Easy,12.1,5,false,true,17,89.5,0.7,conceptual,Medium,Medium,Medium,Moderate
S041,Q004,Subtraction,Easy,8.4,1,true,false,1,104.1,4.6,none,Medium,Medium,Medium,Moderate
S041,Q005,Counting,Easy,7.3,1,true,false,4,118.6,1.8,none,Medium,Medium,Medium,Moderate
S041,Q006,Addition,Medium,25.0,3,false,false,6,147.4,3.1,calculation,Medium,Medium,Medium,Moderate
S041,Q007,Subtraction,Medium,18.2,1,true,false,4,176.4,3.6,none,Medium,Medium,Medium,Moderate
S041,Q008,Number Comparison,Medium,20.8,1,false,false,6,205.5,2.9,conceptual,Medium,Medium,Medium,Moderate
S041,Q009,Counting,Medium,12.6,2,true,false,7,227.1,1.5,none,Medium,Medium,Medium,Moderate
S041,Q010,Addition,Medium,12.1,1,true,true,7,251.7,1.2,none,Medium,Medium,Medium,Moderate
S041,Q011,Subtraction,Medium,14.6,1,true,false,5,274.6,3.0,none,Medium,Medium,Medium,Moderate
S042,Q001,Counting,Easy,4.2,2,true,false,1,46.2,1.3,none,Medium,High,Medium,Moderate
S042,Q002,Addition,Easy,11.6,3,false,false,4,68.4,1.4,conceptual,Medium,High,Medium,Moderate
S042,Q003,Number Comparison,Easy,8.9,1,true,false,2,85.6,2.6,none,Medium,High,Medium,Moderate
S042,Q004,Subtraction,Easy,4.6,1,true,false,1,95.5,0.8,none,Medium,High,Medium,Moderate
S042,Q005,Counting,Easy,4.2,1,true,false,4,107.9,0.8,none,Medium,High,Medium,Moderate
S042,Q006,Addition,Medium,19.0,3,false,true,10,138.8,1.4,calculation,Medium,High,Medium,Moderate
S042,Q007,Subtraction,Medium,22.8,4,false,false,9,171.3,1.4,conceptual,Medium,High,Medium,Moderate
S042,Q008,Number Comparison,Medium,17.1,2,false,false,5,195.4,2.6,conceptual,Medium,High,Medium,Moderate
S042,Q009,Counting,Medium,12.5,1,true,false,4,214.1,2.7,none,Medium,High,Medium,Moderate
S042,Q010,Addition,Medium,19.6,3,false,true,8,247.6,2.0,calculation,Medium,High,Medium,Moderate
S042,Q011,Subtraction,Medium,23.8,2,false,false,5,280.2,3.3,unknown,Medium,High,Medium,Moderate
S042,Q012,Number Comparison,Medium,16.1,2,true,false,5,300,2.1,none,Medium,High,Medium,Moderate
S042,Q013,Addition,Hard,28.2,3,false,false,12,300,2.2,unknown,Medium,High,Medium,Moderate
S042,Q014,Subtraction,Hard,28.0,2,false,false,4,300,5.2,conceptual,Medium,High,Medium,Moderate
S042,Q015,Number Comparison,Hard,22.7,1,true,false,5,300,4.0,none,Medium,High,Medium,Moderate
S042,Q016,Counting,Medium,25.3,1,true,false,9,300,2.9,none,Medium,High,Medium,Moderate
S042,Q017,Addition,Hard,22.5,1,true,false,8,300,2.1,none,Medium,High,Medium,Moderate
S042,Q018,Subtraction,Hard,27.0,2,true,false,8,300,3.2,none,Medium,High,Medium,Moderate
S042,Q019,Number Comparison,Hard,26.2,4,false,false,10,300,1.8,conceptual,Medium,High,Medium,Moderate
S042,Q020,Counting,Hard,17.9,1,true,false,4,300,3.6,none,Medium,High,Medium,Moderate
S043,Q001,Counting,Easy,11.4,1,true,false,6,34.5,1.8,none,Medium,Low,Medium,Moderate
S043,Q002,Addition,Easy,17.6,2,false,false,10,59.2,1.5,conceptual,Medium,Low,Medium,Moderate
S043,Q003,Number Comparison,Easy,12.5,1,true,false,5,78.4,2.8,none,Medium,Low,Medium,Moderate
S043,Q004,Subtraction,Easy,12.3,3,false,true,6,106.6,0.8,careless,Medium,Low,Medium,Moderate
S043,Q005,Counting,Easy,11.3,1,true,false,4,124.9,2.9,none,Medium,Low,Medium,Moderate
S043,Q006,Addition,Medium,24.0,3,false,false,7,155.5,2.9,conceptual,Medium,Low,Medium,Moderate
S043,Q007,Subtraction,Medium,19.5,1,false,false,6,183.9,2.8,calculation,Medium,Low,Medium,Moderate
S043,Q008,Number Comparison,Medium,22.6,1,true,false,6,214.6,4.0,none,Medium,Low,Medium,Moderate
S043,Q009,Counting,Medium,21.8,2,true,false,8,244.1,3.1,none,Medium,Low,Medium,Moderate
S043,Q010,Addition,Medium,21.2,1,true,false,8,276.7,3.1,none,Medium,Low,Medium,Moderate
S043,Q011,Subtraction,Medium,16.4,1,true,true,12,300,1.6,none,Medium,Low,Medium,Moderate
S043,Q012,Number Comparison,Medium,5.2,2,false,false,5,300,1.1,careless,Medium,Low,Medium,Moderate
S043,Q013,Addition,Hard,43.5,1,true,false,9,300,4.3,none,Medium,Low,Medium,Moderate
S043,Q014,Subtraction,Hard,3.2,1,false,false,4,300,0.5,careless,Medium,Low,Medium,Moderate
S043,Q015,Number Comparison,Hard,29.3,1,false,true,10,300,3.0,conceptual,Medium,Low,Medium,Moderate
S043,Q016,Counting,Medium,14.9,1,true,false,4,300,3.5,none,Medium,Low,Medium,Moderate
S044,Q001,Counting,Easy,11.9,1,true,true,7,38.7,1.4,none,Medium,Low,High,Fast
S044,Q002,Addition,Easy,14.2,1,true,false,7,57.2,1.7,none,Medium,Low,High,Fast
S044,Q003,Number Comparison,Easy,32.4,5,false,false,11,95.5,2.5,unknown,Medium,Low,High,Fast
S044,Q004,Subtraction,Easy,7.7,1,true,false,3,112.2,2.1,none,Medium,Low,High,Fast
S044,Q005,Counting,Easy,9.7,1,true,false,4,128.0,2.3,none,Medium,Low,High,Fast
S044,Q006,Addition,Medium,14.0,1,true,true,10,153.1,0.9,none,Medium,Low,High,Fast
S044,Q007,Subtraction,Medium,19.0,1,false,false,6,180.0,3.3,calculation,Medium,Low,High,Fast
S044,Q008,Number Comparison,Medium,19.3,1,true,false,4,206.3,4.2,none,Medium,Low,High,Fast
S044,Q010,Addition,Medium,16.0,1,false,true,7,234.4,2.6,conceptual,Medium,Low,High,Fast
S044,Q011,Subtraction,Medium,16.1,2,false,false,6,256.2,1.8,calculation,Medium,Low,High,Fast
S044,Q012,Number Comparison,Medium,11.0,1,true,false,4,275.4,2.3,none,Medium,Low,High,Fast
S044,Q013,Addition,Hard,28.5,1,true,true,10,300,2.8,none,Medium,Low,High,Fast
S044,Q014,Subtraction,Hard,19.4,1,true,true,7,300,2.0,none,Medium,Low,High,Fast
S044,Q015,Number Comparison,Hard,34.0,2,true,true,16,300,2.0,none,Medium,Low,High,Fast
S044,Q016,Counting,Medium,16.1,1,true,false,4,300,3.2,none,Medium,Low,High,Fast
S044,Q017,Addition,Hard,42.3,2,false,true,15,300,2.6,conceptual,Medium,Low,High,Fast
S045,Q001,Counting,Easy,5.5,1,true,false,5,42.1,1.1,none,Medium,Low,Low,Moderate
S045,Q002,Addition,Easy,11.3,1,true,false,5,64.0,2.4,none,Medium,Low,Low,Moderate
S045,Q003,Number Comparison,Easy,18.2,1,false,false,5,89.1,3.6,calculation,Medium,Low,Low,Moderate
S045,Q004,Subtraction,Easy,15.7,2,false,false,6,111.6,2.2,conceptual,Medium,Low,Low,Moderate
